"campaignid","opcode","family","genus","species","code","length_mm","number","mass_kg","range","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","S16","Labridae","Neoodax","balteatus",NA,86.27173,9,0.02911399831927,485.78249,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S16","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0713,117.9047833,"2025-04-24T13:18:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Kayla Ferrera","Darren Yap",NA,NA
"SCI3304-2025","S17","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","georgianus",NA,150.38337,1,0.0587952253469929,1707.58558,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","georgianus",NA,227.92959,2,0.385344956141808,2001.03435,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","georgianus",NA,153.20567,1,0.0619755095466843,1444.33697,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","georgianus",NA,168.04769,1,0.0805847804758544,2018.2463,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,178.70545,2,0.146115494303807,1616.98306,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,150.63959,2,0.0906485778629433,1683.53947,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,168.24348,2,0.12345414537386,2057.31865,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,174.53129,2,0.136780431343904,1377.3329,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,176.23712,2,0.140547680446405,1570.6756,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,160.0765,2,0.107428332588572,2041.30706,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,178.59327,2,0.145859440155382,1629.83217,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,158.11693,2,0.103793276945031,1908.87841,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,162.22256,2,0.111501735310952,1740.45131,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,154.53038,2,0.0973461110238767,2101.29114,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,179.88411,2,0.148823237569908,1657.75887,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,185.59966,2,0.162409298262421,1743.6074,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,188.32365,2,0.169153853670558,2577.83566,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,174.57839,2,0.136883570714551,2073.89749,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,144.12344,2,0.0801065503340809,1847.8031,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,157.86508,2,0.103331887615898,1859.59264,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,191.72506,2,0.177824056687326,2422.67475,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,150.95839,2,0.0911858882373945,2274.96528,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,170.98933,2,0.129166146294528,1771.60424,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,149.74241,2,0.0891473511659152,2144.66624,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,167.10496,2,0.121134093101283,1590.24696,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,171.63967,2,0.130543310969409,1411.19031,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,159.34432,2,0.106060738447541,1925.31355,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,155.97745,2,0.0999155159501037,1639.18738,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,168.04332,2,0.123044220213392,1711.53567,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,160.40108,2,0.10803818937661,1692.59423,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,163.76727,3,0.171741099278169,1659.0188,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,169.0397,3,0.187640175819138,1669.18728,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,167.94333,3,0.184259653313106,1844.32376,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,166.98036,3,0.181322842734426,1585.51592,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,147.30762,3,0.127730671298168,1474.44813,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,163.26808,3,0.170282263846319,1406.68227,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,154.4436,3,0.145790078650076,1882.5131,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,136.71818,3,0.103679686879365,1591.39086,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,121.80075,3,0.0750412274624598,1302.99733,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,173.17178,3,0.200737194004142,2374.39253,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,150.77903,3,0.136325012948001,1564.75069,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,144.53752,3,0.121127639968887,1763.77012,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,182.79045,3,0.233455101411205,2112.47716,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Carangidae","Trachurus","novaezelandiae",NA,171.38416,3,0.195001688297468,2170.33313,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S17","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.074,117.91255,"2025-04-24T11:21:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Darren Yap","Ephraim Chang",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii",NA,40.13742,1,0.000957015930702467,674.20907,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii",NA,42.71523,1,0.00116070641691846,603.58,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Apogonidae","Ostorhinchus","rueppellii",NA,54.23965,1,0.00243387453139796,985.95682,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","georgianus",NA,122.73511,2,0.0663203726956215,1180.94784,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Haletta","semifasciata",NA,78.15519,1,0.00389418150645744,462.94997,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,125.40773,2,0.0543822908664367,1250.06523,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,103.04279,2,0.030613538020361,1530.10742,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,136.72836,2,0.0700313537365475,2075.21841,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,162.35969,2,0.115799676106523,1401.22981,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,138.82107,2,0.0732147448314915,1681.15782,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,134.51696,2,0.0667680119200128,1385.41563,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,134.71602,2,0.0670575685667009,1324.88552,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,131.61901,2,0.0626454684242952,1416.43202,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,291.32481,1,0.320847096263357,2466.32704,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","S18","Terapontidae","Pelates","octolineatus",NA,125.85467,2,0.0549513322821078,1685.71136,-35.0755,117.91245,"2025-04-24T11:11:00+08:00","Sandy","Prince Harbour","fished","2.2","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
